"","Patient102","Patient105","Patient106","Patient107","Patient108","Patient112","Patient116","Patient125","Patient126","Patient127","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient14","Patient150","Patient154","Patient155","Patient156","Patient158","Patient165","Patient166","Patient167","Patient168","Patient169","Patient170","Patient172","Patient173","Patient179","Patient181","Patient183","Patient184","Patient185","Patient188","Patient18","Patient23","Patient36","Patient37","Patient40","Patient47","Patient48","Patient51","Patient67","Patient75","Patient77","Patient78","Patient79","Patient8","Patient96","Patient98","Patient99","Patient9","Patient191","Patient189","Patient200","Patient201","Patient193","Patient196","Patient197","Patient204","Patient205"
"ARHGAP17",6.33111586432386,4.7443588926515,5.86535976458175,3.70302855603647,2.96417643311575,5.00227833305664,5.89671240263076,5.99820755278217,5.65323496362674,5.68710961549325,5.94133589926258,6.31265999971016,5.33129008580973,5.95322041931608,5.95993243897023,6.02559923856356,5.43831629818754,5.67825536818593,5.96872295687302,5.1227334302411,-9.96578428466209,6.76469248041797,6.03753964510947,5.70502609251103,5.23912590836404,5.31121212107899,7.08651162334175,6.69250158181521,6.53383000185831,6.97287794441753,5.15851259362589,6.13204884836872,6.33597485919456,5.97300061495033,6.08304601618732,5.2697978669441,6.07706874069965,5.27694433964863,4.95852362741306,6.21876478455618,6.12190829636036,4.25481111211167,6.21605462983026,5.9217082642555,6.25061731807298,6.04280191381732,5.24783450321818,5.5403988029037,4.5771115897734,5.43610623181565,5.86928924491758,5.19183151776391,5.96565820090896,4.71630813807774,4.44986626592132,4.39186178242744,6.46816037155408,5.53459122148011,6.17873625395746,6.13846384959933,5.30595510996873,3.63093538484614,5.47306420602232,5.75091449745078,4.61394820780196,5.72257106142344,5.69825384620728,5.24248351350616,5.82209649317207,5.89377195991478,4.84176807070009,5.81843865499912,5.11765703845709,5.61968717927589
"NUDT7",-0.430583661520185,1.85805103081149,0.559590986805941,-9.96578428466209,-9.96578428466209,-0.402635648069882,0.152794933165928,0.757260196401138,0.499521521502944,-0.414282325915813,-0.277681501300913,0.339639532087605,0.976153297380592,1.22863321473564,1.93643948825298,1.01599568230958,2.54874743493076,1.79790801163917,-1.4569500044462,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.983657545094144,0.441438189763551,1.34322312109067,0.736079690715413,0.955881620108416,-0.0410447343785416,2.01622972370332,0.955165101017237,1.34777624015326,0.639996187056554,-1.97448210040157,-0.193208229210409,-9.96578428466209,1.32967324220228,-1.08020896108302,1.32752277101633,0.100533877282047,0.924380221788864,1.26517485655119,-0.0576529382216862,1.15842230021133,3.56222038383722,-9.96578428466209,1.5313347132554,-3.4029087007224,-3.31556151216384,-1.82874796244618,1.32580278483845,1.32166215307564,0.140921213285337,0.813480079221506,1.87123854192084,-9.96578428466209,0.602666507809533,-9.96578428466209,1.12416812368473,0.0593720672630124,0.667252386841517,2.12038393266891,-0.110586936294586,1.58203813690143,0.302242890610268,0.580208441344512,1.79880576320754,1.71868234830479,1.8501722679266,3.35985651152317,1.76817502525649,0.259901032593292,-9.96578428466209,-0.0404830577806705,0.276081680757793
"CMTM3",6.65825893162576,6.11576517065438,5.61846532037756,3.04054768217171,4.37031792119458,6.19023095708095,5.62829354780473,6.17725850179816,6.2426808302716,5.86922070522836,5.44915491535161,5.39255923409701,6.20894201330227,5.98545489234718,5.88834277595616,5.63858292948395,6.59024174559578,6.35753174049558,5.91066680121274,6.40100597253519,-9.96578428466209,6.01409287930075,5.59829372512465,6.98371611042199,5.4322706916138,5.22183184808998,7.43366031996608,6.28677536496647,6.32130409025534,5.86077034020919,6.37099862457306,5.9764842163604,7.03784952260527,6.2574014882413,6.78225958214422,6.13647456938495,6.31874801587955,6.08893860684495,6.23011608388786,6.10802570770362,6.4831741785349,3.82630390706935,6.47575122748229,5.86846713768613,7.51697445832556,5.72317958417822,6.46440949245223,6.42740985562017,6.06371008934307,5.80709717700816,7.95877213682408,5.80090718085386,6.57814851246728,5.38265687887626,5.97676061264919,5.50194390851715,6.0954301166894,6.48141919876171,7.29903403141448,6.73661830825234,6.56515522921477,5.51724271248062,6.23127414358296,5.96259959370327,5.52135458255805,6.58304094889401,6.12832358226747,6.17805997499668,7.77183074801212,6.9595101126406,4.60833925445719,6.26421866057067,6.4798172658261,6.63208193060836
"CDH11",3.73750376054944,0.792397049494071,3.77444591614942,-9.96578428466209,6.23606287834692,5.07123230570321,4.72237590688586,5.43996598781687,5.66934431066526,4.04057812635965,2.81020932787232,4.17599097943241,5.52629166110536,4.81445330295113,5.23072169044736,7.00854623950235,4.70571818865069,1.74583475432663,4.21911061401381,6.32536275677321,-9.96578428466209,4.74596454025352,6.27984630282503,4.63025821191459,2.90356215744022,2.95471240990324,5.14360499581932,4.5093291582315,4.27800404610225,6.02179826414831,4.55326500304081,6.00330272541741,3.24880759244638,5.16931613645145,3.98878822709271,3.8125933371211,3.57817164219457,4.22243619766375,4.93345640644088,5.5092744551982,4.58849776612303,-9.96578428466209,5.42973401064533,1.0701870189742,5.37932606149772,4.71783392588172,3.86725118638585,2.99661334309891,5.72769359272152,4.3152459465821,6.61686848704532,2.93977561016515,2.68884143912021,-3.07117568009929,6.94347546377142,2.34496445976169,3.47645035449685,4.72376515409158,7.45666507646138,5.73278129719608,5.57642466485385,1.11091513562138,5.16394297673243,5.40415213090468,4.34602702630094,4.35134426545066,5.9992929410202,4.53814789670925,5.39373165418051,3.89018426294628,1.08653858288346,1.12577923995274,3.19522914555701,5.29303793856756
"CDH13",1.28230937802023,-0.957703916126287,1.75459021971038,-9.96578428466209,-9.96578428466209,2.34651104747644,5.07065646407468,1.56216666591665,1.39951197685597,1.1892886512794,3.41078340268622,1.42023425682407,2.35961584918958,2.59224886645162,3.5896246001725,4.375832938586,1.0985133357504,0.413912467150907,1.98128694373495,4.26762189079088,-9.96578428466209,2.12716513833336,3.82218890117467,2.773569679105,0.776456283627388,1.19331707061024,7.0842231336191,2.80658380802132,2.06238867236479,5.58671902749138,4.78494786843825,4.27501906613532,3.11653040054773,3.27561030801494,2.43486265351336,1.19032841505471,3.88111345314009,2.13894762353905,3.14604388499209,5.25506678222508,3.27677602395437,-0.273139469693084,4.67101775616815,1.57445683853949,3.84197886075147,5.28835144875559,4.35528952065031,1.52848426355043,2.75129482939864,2.18242006691362,6.00702408058979,1.77562218281726,0.261322094098393,0.403166034772907,6.10688723064008,1.51975718837721,3.75788888417972,0.809456206602835,4.74309157237521,2.95799211983692,2.68242947185611,1.47333677000296,1.07363018668801,3.13061836847492,2.75530666891873,2.66211700114804,6.95568198738612,3.72706579886111,2.57942046370833,3.24234566271343,0.305667069842907,1.71492518520712,2.99383745721162,3.27887027581183
"IRF8",4.31069468783603,0.858448941455571,4.81392014097233,-9.96578428466209,-9.96578428466209,4.97987034989443,4.10676652763714,6.95737853709125,5.51546428813224,3.90882044248768,5.30766288266195,6.5073848804247,6.37026582247856,5.01824175100804,5.56107125780743,4.48657006443118,6.59929346820254,3.3585220741359,0.633123879868885,7.70244256043177,-9.96578428466209,2.60328712861126,6.3689147079784,4.4831515826626,2.21086251362324,4.85899836419545,6.25357793161678,5.72146431138069,3.86136036143513,3.13765082842825,3.66192803540147,4.46239295206379,4.60593190543114,4.57889045637067,2.05261028114046,4.94075338765628,2.39345011193246,5.39953158132886,3.96248836876819,6.59263664195836,4.38198173462991,0.579240627184919,6.2974579533966,4.45065590734531,6.39284098260322,5.89624786810736,2.85993358946939,3.48391322818731,3.0332921495138,3.24291737858063,6.19710977856435,1.77562218281726,2.4141939430623,1.74489735764663,6.63461844984938,0.824923199027678,6.42607110713702,5.56420224527387,6.17515730123958,5.70880647895479,3.42504100112927,2.24179659704551,5.71563786861598,6.05721411778136,3.21682824792817,5.55849472929443,5.36531238621115,4.76119396941044,1.86587912035182,5.52219737472285,2.57152861868008,1.49699621803228,5.03214150487877,4.49844187326031
"PCTP",3.44412009939817,2.6119787900108,3.15916584364852,-9.96578428466209,-9.96578428466209,2.27035474628632,2.74686984363598,3.17160403946981,3.10484737482474,2.43372658048644,1.87965838657196,1.18712965030382,3.01892517028737,3.02943854703916,2.74363286450238,3.35131003244256,2.86003255542631,3.51293646092208,1.57519211352606,1.98691933896014,-9.96578428466209,4.55482098220528,3.73374916768308,3.55383972219852,2.51816469806429,3.05731470016463,3.58093019672583,3.00997031343592,3.1342187925638,3.35574242498027,3.97129849502567,4.1387230052142,2.95750177951497,4.24400938150693,5.18867448078778,3.27114563109443,2.89719490985386,3.68878879565849,3.28603629082786,2.89175304775418,3.04276054126075,1.14661098530306,3.31901073769602,1.83346442812487,3.4744177190398,5.01930515718384,2.522168023576,3.47103309337297,3.39332426600213,2.92632098285084,2.30626967803254,2.46180217814673,2.04007868427067,2.41516920680198,1.50791159711778,0.790177644611569,0.446353013447996,3.384909538149,3.07362136705673,3.30775927101584,4.18849855222881,1.92776219845634,2.91616636055387,3.67328037530999,4.19075686214972,3.1521903010299,2.99652659014172,3.18525160665209,4.09559494386098,3.02456535458093,4.23235407849102,3.23053146782662,2.5637030698344,3.5469728397164
"PTRH2",4.81069598330433,3.41375101906962,4.95208345962932,7.54721087403327,1.92172804553663,3.56756327408975,4.65630945819016,3.38221673955927,4.35986467610778,3.89374613096139,4.22954573962815,3.14384606358664,3.67597233821119,4.66718587181206,3.9240847309146,4.50541652418372,3.72243960956509,4.02216514446011,4.18494178020792,4.05273145954977,-9.96578428466209,2.55633150524267,4.24112736799133,4.31365541831763,3.62817328709785,4.00460433004017,4.17604771093441,4.51490994590462,4.6881243443777,3.87155791072184,4.62844937904606,5.25381774692911,4.90078080575031,5.66470461570145,5.07084135707986,3.92047069611254,4.1876705408313,4.74455912129515,3.94675073643024,3.39037739616976,3.63423680743869,3.20570437195102,4.5448607559215,3.00973635591787,3.90839073317374,4.3777341207487,4.45094719019346,4.703481457949,4.35061333478215,3.91028559730508,3.33245533632314,4.14291056161221,4.47223339435746,4.40535945626124,-9.96578428466209,2.67519100010629,4.6463033452427,4.09862340908512,4.18450368414829,4.31971550642512,4.25955839119028,3.41850424250315,4.1993284197107,3.97402469177864,4.6429955658975,3.86696967465135,3.51104553047291,4.23467158809133,3.77851193165035,4.29637403436906,5.42800766812985,3.40963745930018,3.87050720140571,4.50499929981564
"GNAL",3.21867726581639,3.03491383918394,-1.22228953374451,-9.96578428466209,-9.96578428466209,2.96666317054817,1.99814840286205,-0.870310460558415,5.416072311707,1.58427501294676,7.20963274744414,3.81859420258628,2.01910314599324,6.31223073716355,4.42155667006115,5.78936311085749,1.42030667735421,7.1001181806851,-1.19457584847005,6.73140274932298,-9.96578428466209,2.37579196171766,3.39233575574386,1.18351450151892,-1.65280200174186,5.55179789619141,2.94067882372451,2.99407467098474,-2.11303191304497,4.20510396948897,4.31729651750238,2.11233966738807,1.04607106119423,0.8059668159456,1.29920450434355,7.27839761248841,6.42075282449481,1.81853724035929,2.87382479738377,3.09547411370374,3.56908949527353,3.53259566947068,3.66968528512507,3.32285928974344,4.54877439606822,5.40087519084956,3.24296797865073,-2.51437551391032,-0.0823319750017793,2.58180788869347,3.36925716975293,-1.07972767851278,-3.04981340778718,3.22786893257732,5.95421840475716,3.39771230510862,1.86464259210424,2.49025654498117,2.19467449648868,0.508159776505731,4.95982097005986,3.39754659841702,0.0290352205703728,5.1444786501671,2.16452748439608,4.84283544850427,4.72113581160432,4.63675139127705,-0.939102882250644,1.70290317349273,5.13822107346942,0.139603583742254,2.65552688721158,-0.5771054710586
"PIK3R5",4.58573085363111,-2.20178377934335,3.58467531472785,-9.96578428466209,-9.96578428466209,4.46113578297523,3.2940224053836,5.73533170164553,3.88938799252044,2.51478359959803,4.16166313500156,4.98967165948404,4.84191971645613,4.11377911248568,4.07501718787773,2.74643892248587,4.45193430172086,2.55300531206731,1.60994600387354,3.77921833732727,-9.96578428466209,3.09814848072546,4.79689730578847,2.08900296898301,1.8112143781161,3.68325687230956,5.42121175273331,5.0688859741454,1.94409822701271,2.02919912388888,3.14687924802355,3.38114041318606,3.23222646281537,3.19475105139283,0.428014973302309,4.29313351165552,2.33010037911698,3.26262382933596,2.6393942760975,4.45618066289575,3.49674490242029,1.07538529637294,4.47976858030832,2.08651822245551,4.32235693609188,3.68679736773892,2.64375716831355,1.46494166152395,2.28441142780638,2.76432373585039,3.87832751594765,2.08748425462014,1.73736436871963,-0.118311199412277,4.69987710057854,-0.566071399473752,4.18155465308588,3.54923609690575,4.3812273677121,5.19275092181593,2.62378457946715,2.02206558124866,3.87400956205583,5.50092758843892,1.8691447355132,4.02515944722646,3.85894171688393,5.01308186193986,1.78972889939569,3.16205276076742,2.90088229015041,2.62862996931013,3.11893433320542,3.75107520398866
"SLC16A3",7.44552978253624,1.72273832153434,3.88528388793871,-9.96578428466209,1.27808602990782,2.44217619237591,3.49488121677165,3.84139596600489,4.41398302786292,6.80418504243316,6.07404455265577,3.39083276656378,5.14636258243018,5.51147995619889,4.57226438952486,2.46032912356497,6.03528430667825,4.02871749386899,2.29782270834157,4.6784382641514,-9.96578428466209,0.197802231411123,5.07464043532638,4.01847416155575,4.94953807659472,3.21617380185006,7.45410589116067,5.57488441787282,3.27807840891619,2.83063488935544,4.2675051337841,4.96104450514369,5.77331904827508,5.07509006995562,4.36026366983661,5.18973561193747,6.26124516468043,3.32709157322419,3.50602317218323,4.03796486410117,5.04967000487633,-2.22233218418697,5.77089344948737,2.81336526511943,8.15556584097251,4.29149188986422,3.43986405154176,4.71581764632309,5.96173814657302,2.61496927590241,4.61576444575694,3.30394690011994,1.37615103393468,0.987764835783325,2.23590591146676,1.83307553532888,5.6505314515052,4.59707252660363,6.85219111988624,5.36350184831551,4.02363282057498,4.91519409774998,5.09786930921865,6.09010046177891,2.02438266276872,6.57830786210422,4.04479624314531,4.57817597622292,3.37730699078214,4.00023066207662,4.61630649554224,5.20950214261225,3.87324198231552,5.77899543912232
"PMAIP1",4.3924980266086,-1.20510614535167,0.360427187688928,-9.96578428466209,-9.96578428466209,0.703257517960379,-0.00932201434796433,1.17208429851895,2.30156100614465,0.807011055904522,2.51372494569956,4.96713456479053,0.47688571941474,0.827950958646057,2.98935554014676,1.22967671814615,1.20280299003462,-0.13102422240752,2.02486533776304,4.78287916453925,-9.96578428466209,-0.137471400109349,0.651650007659293,-0.258337680608323,1.34322312109067,0.096738605837839,2.39751725972089,3.95551242796301,-0.339851894327118,0.404101517687192,2.63611767839822,2.11233966738807,0.828004956178105,1.15156578174179,1.65417155071438,2.46513721528089,2.27611643088585,2.538012306322,0.829352226581349,2.38764448626493,1.82060152804038,-2.41401582601763,3.17761764650823,1.94738987234755,2.1313155009521,2.7271959295408,0.904449146604447,0.670909540656225,3.10773323536005,-1.16339093679692,3.43669531416578,0.79252203588467,2.48276846174413,1.38968631120171,2.92263201142555,0.642169194301448,2.91060844476572,1.99833636472165,3.60951501612578,0.408696557263109,0.594260143327255,-1.69243753404583,2.88261829793106,0.923321704979607,-0.174015795543532,1.81869964051681,0.56342587332031,-0.455303356103702,0.644014351845827,1.05679058179287,1.36034381842645,1.34618589665783,2.42893019033105,0.721176322855234
"IGFBP4",3.60101249421391,1.26789647581259,3.57320349034938,1.19936631040964,-1.7177557801209,5.9523544206577,5.03470387007482,5.06078367801525,4.28284610899382,4.98187053417411,3.20734932234924,1.61460464587773,4.59234213298491,3.89197796505915,5.95808357052598,4.21284966406758,5.05130341256137,1.37274442356895,3.15983180067019,4.2711512386752,9.26123998507049,4.59409657909953,4.33028318451407,4.64988623144251,2.75339037497146,2.71373814411545,5.54316390607305,4.35141878598399,4.85804312758563,6.30784532916507,5.58649039466578,6.3674772646587,4.4280822208027,5.24119697098749,3.29456519666172,4.52417782260032,6.18354384846855,4.53891518275631,4.4419135815235,5.42288611238634,4.87041404204718,-1.31858675243127,5.99318954905273,4.17859005521577,5.95872729353361,5.46458748647588,4.68928467189064,2.25526780018904,4.35960167878717,2.15562596694734,5.05244735953725,1.93254808875906,2.71099967829937,2.19494770124611,4.43653494854106,2.05419036599349,3.855522205288,4.46516655840768,6.40489967279637,5.89834119396345,4.04837025918676,2.74051329194014,3.92227553347233,5.26955507115937,5.47543976327923,4.18696597772913,6.82990576714282,4.45090635805842,6.95489617950492,4.95604755611713,2.54315163912758,3.69020076383206,4.99871953672076,5.08009312517166
"PFKL",6.02384718111821,3.44274819678971,5.93199175800843,4.0563130030249,3.63515914596445,6.97150934078516,6.35681357059345,5.88779411120584,5.80999722079583,6.72421120775081,6.40447783283938,4.4242413205431,5.75680613580166,5.96767134353546,5.57561437124841,5.29454251497229,5.49590248779363,6.13014540696114,5.32919677352666,7.18225969814276,-9.96578428466209,4.89283822464331,5.27491130986001,6.69922706894684,5.61383558059927,5.46031974869379,6.54677934307276,5.36303352347344,6.62940010024481,6.02937136760299,6.6156697742212,6.17557175012626,5.91857032045693,5.41988493336047,6.99939170994092,6.49692936830833,6.25776743810421,4.92368033193303,5.74761940757468,6.07984930679318,6.80280891072991,5.38842167145375,5.62370781094844,3.81826296617973,6.84298667483785,5.43682533304757,5.05833710962026,6.6555035940659,6.12086383859532,5.07301543261015,4.75576648241095,5.19802983301038,3.76060153449389,5.48197263444244,4.79547163901741,4.27264369433131,6.76212972313565,6.36361343471713,6.70210563939638,6.72890685215704,5.4953279878164,7.0200083783933,5.93964156863272,6.06581245236658,6.67455660592254,6.96498416153179,6.63044063632745,6.2979655667448,6.13325360763071,6.51364228234795,6.66700536238567,7.22595869487708,6.66046677139987,7.41532010601544
"COL6A1",6.66518777207467,3.83332418641743,6.45696141540447,6.7860922242272,3.50643666906028,8.06196926735851,7.46477381524122,6.64866461697066,6.33140861243112,6.71994417898273,4.86040748653278,6.80225139491542,6.2298339006943,6.86521201307343,6.79943580383962,6.62015883612929,7.4031497429949,4.90235377023721,7.37282610951894,7.80339308015491,7.37276354243374,6.0136101378824,7.31506071724579,7.09777309418645,5.68845719908047,5.10795777828173,6.81363391993096,5.50229084910819,6.17732190019732,8.51343060650938,8.11958126504741,8.51368447949256,5.77331904827508,6.45591041756523,7.628708506239,6.04625621401958,6.30795255069774,6.16920829920981,8.07179499614677,8.54156541653712,6.69355276361977,2.86914931736735,7.95932121875567,5.94475462385143,8.3132244488569,7.64887658047502,7.06133909887993,4.26253528953342,7.33969053229378,4.99202906638513,7.46021800694139,5.22559734913909,4.16227207563743,4.14747024518447,8.53492322286307,3.95152063299997,6.89184992008896,6.23941036878657,9.34753103820077,7.69499890551429,5.92378914389606,5.19976827659979,4.91291049987221,7.51995083029091,7.03564658852058,7.32130848945844,9.02030090737566,6.07711633114675,9.10580020190231,7.29879693889488,5.06359843870181,5.72164283772855,7.54343197113792,8.90618594923226
"COL6A2",5.92119261025238,2.90028153222624,7.13483208609111,7.69043928777051,-2.71301819222104,8.89976642172807,8.23036196297953,7.72720182315812,7.62595784520979,7.71651458667934,5.50926164664944,6.07529615720267,6.88671429751347,6.8192039867934,7.01217667533982,7.11186129708783,8.61859273427963,4.02216514446011,7.7930167153491,7.96574809444544,8.95409868100673,7.12729148583228,7.52703686224976,7.79420731863206,6.40552706014576,5.45950537539491,8.0838013367953,6.52388590002733,6.21803615841099,9.5913884059519,8.61660600996851,9.23629025780819,6.24730015567336,7.07310918766813,7.31867035939151,5.18318700594852,6.91184063941473,6.77418875011858,9.15768043890097,9.1864915843885,6.58069642872914,4.16331770564905,8.74232877610254,6.09961046009265,9.86279643087973,8.64179748685383,7.78437026940189,5.24463466419301,8.13374245835742,4.94716297625246,9.0624843115629,4.81813771066659,5.23208299249017,4.06241164195145,9.61217688054269,5.05388637870042,8.25223339018368,6.80203288014327,10.4289007547561,8.19621610105858,6.45256590443749,5.36001641098641,6.69039759981062,8.3431149953581,8.09494826205522,7.53254392235293,9.89136188605847,6.52001289288465,10.0699719010393,8.27709317237562,5.75779665597047,4.47074087475861,7.69892839274969,9.59326617285824
"SIK1",1.71765641968532,-0.562447882790997,2.30514714602022,-9.96578428466209,-0.912436025078678,3.10950252979957,2.63605887452985,2.72345801081931,1.00736543900483,1.47508378419078,5.46926203173389,2.19522321472762,3.51583932293992,1.81623243292556,2.59546468736721,-0.0656693755845617,2.99526081060963,1.03368599616379,2.19475094858823,1.20957170744187,-9.96578428466209,2.79526071086231,0.809983858681728,2.61668786449447,3.03585255428199,4.44562333309593,2.42408198357539,1.96601342229086,0.802106628780153,3.01281415932609,2.673011400775,3.36994328555499,1.92022256419489,2.48253189843812,2.44247443333859,2.3575775555147,4.23245604253412,0.212716049660479,3.00118747117086,2.70144924912526,3.45280550756384,1.64174689454624,1.53312281260544,-1.03188401061942,2.53003282927483,1.94274239683442,0.238325466494511,1.8992085989654,0.262478491112041,1.87816067298852,2.24422153128151,0.581149437877912,-0.515425973758389,2.6173226864405,2.19124649313137,-0.281052596539813,2.61545427821952,2.15876302695103,1.5042952704944,1.01036173738272,1.46607096345348,3.0844219012406,2.7540163731836,4.37943624733432,2.42453724220984,1.99515020160365,4.32954386547765,1.07817745362151,0.772668852039251,1.35752651334242,3.42616709581237,2.13204986644009,1.5157545556956,2.97787189323158
"EMP3",8.29560828501729,7.94226897430525,8.26285483511514,5.51855328641692,8.65443392521681,7.99288943969811,8.25869059263037,7.12105995392991,9.01271342430006,7.77012103306545,7.33494491944723,6.53705005347893,7.25382198787676,8.56697516108727,8.27747479798797,9.05941326323299,7.36884423253954,7.23183512158194,9.15569658925849,9.1751466755865,10.8092907679109,9.32466202423456,7.90061273024763,7.44730307786807,8.31046157604231,7.80804224711226,8.52330886010025,9.3362598660946,8.13608443063041,7.07056139816133,9.10758447318824,8.27244583552874,7.38726049283469,9.49054922944894,8.96403958753997,7.55893754356659,9.37523540396183,8.31022504093233,8.82791694448996,7.97449081848395,8.55233719775147,8.75088412706366,8.75499270373439,7.04038577280926,8.13423998732247,7.15211516413043,7.09331568111866,8.46614819555888,7.31217502471527,7.65116434227868,9.04836990725566,8.48169088577335,4.03279556648836,7.2394868780603,8.37764872674028,8.67496864052332,8.97625427635227,10.2007157719634,8.25927053968049,7.09336989549841,8.70156631851686,6.85557364608398,8.31568123492823,8.86671953446015,8.34939141356275,9.12244914625933,8.75002175910012,8.68515513876094,7.5664061188855,7.92450046059224,8.08473684054609,8.02958548951196,8.4351587911323,10.0917045484974
"RPS11",10.8157325511007,11.7784062104505,11.8431751250362,12.7874852313635,11.7313729366152,11.6759152358295,11.6911199566323,11.4107446218556,11.4727245552715,11.3408544272736,11.045953124414,11.5047947503313,12.2329372440434,11.2281097551919,12.2055061066327,11.9612444265814,12.0911438109314,11.6233882636742,12.2013075680031,11.8777336510201,10.6314053204025,11.123763383529,11.806351904446,11.8383486071456,12.3207334825525,11.8425478775287,12.0942048178545,10.8212876683856,11.2028434189972,11.7048425097903,12.0940109246055,11.1637137516667,12.1202886042294,11.7623345558327,12.033456086767,11.4538671898551,12.0701039490836,13.1817509789821,11.8041496493544,12.4751223939081,11.840044343243,13.6294108941979,11.315720149353,11.9621488306086,9.98080889855935,11.5942703348477,13.6384408482321,11.8530378657495,11.5804674224053,12.0567822246663,11.9396619068976,12.2710790420651,12.8439256523996,12.5233655789723,11.3064247084488,12.9333602982909,11.5419235469567,11.9142143294261,11.5745449495729,11.6848037783141,12.2146191560236,10.8600374235102,11.5010029945707,11.336940034863,13.1016068798844,11.1779806331673,11.920908072783,12.2114150651281,11.69375620648,12.0886521153363,11.3898893635517,12.1692052878685,11.9123433761715,10.9663741652186
"RCN3",3.67349217518862,-2.03259642054101,0.980186422972204,-9.96578428466209,-9.96578428466209,2.44217619237591,2.70041756639412,2.28216454010397,2.25487739702293,2.7605954412185,0.445110991507074,-9.96578428466209,2.09393914413019,1.71022204118774,2.13802418522132,1.45321440261727,2.93932979205523,-0.29589198401848,1.44008008149845,2.84473717091735,-9.96578428466209,1.37606989980241,2.31127270030749,2.24803405443963,0.975656411113023,-0.241706229562127,2.92959677374575,1.17110471162383,1.91923007876822,3.32653338637486,2.85740882607333,3.3319791566153,0.689110721932793,1.75198873745189,3.62401446882637,3.75016383131598,2.43236179290458,0.594297140213368,2.22660786313438,3.09898818720192,2.28410695244839,-3.21561554776084,3.84975359819067,-0.894648681613708,3.29065355094052,2.43705845865696,2.29353931486583,-1.32637450139599,2.44841775760736,1.9732928553805,2.59434225832024,1.48252075896101,1.62981797962392,-0.648130087145312,4.16353033450976,-0.0121643761105652,4.65988121207001,1.83518944096302,5.03925354213637,3.40452170795065,0.519023208954684,3.66055818699707,1.01290563729112,2.71355277999594,1.49729210552839,1.95975385645947,2.94406586547499,1.51520768257939,4.59175151152741,2.05644378819162,0.0872177733818874,4.16597818868743,2.90575753069037,3.71759006490448
"HSPG2",6.3248785996025,5.28645637006357,6.35514009316346,2.7839099200721,5.24331339564306,7.37480520008416,8.66493381743923,5.56898689391095,7.45941181255264,7.25887814519643,7.06539129489215,5.05870553362872,6.62315602842472,7.06794010281801,6.59476498745257,5.35269154155987,8.71885684265817,5.01883327738074,5.53007003884864,7.05598397517607,-9.96578428466209,7.25469820264099,7.9303478603625,7.46232449532574,5.86728610943679,6.46274375746119,7.21434378334996,7.32240970109804,7.58264622942486,8.20692415103373,7.57895449295192,7.83857951773802,6.80027266287152,6.5344944534524,6.42647931678856,7.87172992363975,6.7020971626783,6.54131639107654,7.09384940259148,8.03146036633202,6.12591109482299,6.09061305391525,7.74653835644589,6.04306884521579,8.82610507891763,7.19583623878361,6.57073393621621,6.98912201617263,7.05736024874645,6.68279318725736,7.71036455831616,5.89928680232925,5.16464223839249,4.54606620971107,6.18355924883368,4.65464330918933,6.36624665630995,7.33162986050224,7.78907830044709,7.38244227851956,5.86929552730398,6.85685375495091,6.24618993805734,6.13281433032176,7.21049732326021,7.05290568300629,7.45684980758656,6.68097028603291,8.13783155962434,7.24879231148517,6.58876009743183,7.69595546813028,7.05276195085395,8.52483923459977
"KIF2C",2.83913524415782,3.97404998125481,4.67995091605955,-9.96578428466209,2.67003514414014,3.38700725279519,4.64408939615723,3.93127539018606,3.08896618962812,3.53811431355492,3.7122663726053,5.10964794910201,3.33910949364831,4.22060586055468,2.8717193876223,4.95653924458867,4.9299328581417,4.66782706838178,2.94979270985252,5.75634117175752,-9.96578428466209,4.46021076367426,4.44335559853468,4.43523065883105,3.68380357228902,3.29497993162108,5.23721129785038,4.37769120473552,4.47002841500055,2.40328359505282,3.9623843403423,4.00759098705141,6.05838588447507,4.34566331831641,3.3237086016745,3.83281693582117,5.25274812830013,4.63474010005457,3.69372199412725,2.56581601699243,5.41449181280654,4.19726316506964,3.7896368638499,2.06984343106866,5.98923735673409,5.65894600891234,5.02970402008363,4.36356012604349,4.20261981140269,2.81085958084405,3.02631828718071,5.07039245741558,4.05201896700742,0.57296981316555,5.27361903912399,3.70336491116483,4.70968957506365,3.46801943900642,4.93814519889575,2.76033871723708,1.7985387852043,1.17799896897505,3.6530555020813,4.64289699310762,4.64139707568379,5.57540258446063,1.34483720923609,4.2289355238502,4.02722912480235,2.9811781725585,4.0291015826004,5.69011693618327,4.82315381173428,4.83279104671971
